,Address,Telephone,Fax_number,Email,Internet,Ofizieller Name,Hauptsitz,Branche,Unternehmensgegenstand,Handelsregister,Rechtsform,Firmengründung,Stammkapital
123,"('Bautechnisches Büro Wolfgang Wenzler GmbH', 'Öfinger Strasse 6', '78073', 'Bad Dürrheim')",+49 (07706) 5332,+49 (07706) 5835,,,Bautechnisches Büro Wolfgang Wenzler GmbH,Bad Dürrheim,../branchenbuch/branche_74.25.php,"HRB 602392, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
124,"('BiWi Handels GmbH', 'Unter Lehr 12', '78073', 'Bad Dürrheim')",+49 (07726) 8593,,,,BiWi Handels GmbH,Bad Dürrheim,../branchenbuch/branche_51.42.php,"HRB 602873, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
125,"('BPB Beraten-Planen-Betreuen Wörner - Inhaber: Gerhard Wörner', 'Karlstrasse 11', '78073', 'Bad Dürrheim')",+49 (07726) 977939,+49 (07726) 977946,,,BPB Beraten-Planen-Betreuen Wörner - Inhaber: Gerhard Wörner,Bad Dürrheim,../branchenbuch/branche_74.25.php,Gerhard Wörner,,,,
126,"('Energeta Deutschland Ltd. + Co. KG', 'Willmannstrasse 5', '78073', 'Bad Dürrheim')",+49 (07726) 352445,+49 (07726) 6799,,,Energeta Deutschland Ltd. + Co. KG,Bad Dürrheim,../branchenbuch/branche_51.54.3.php,"HRA 602824, Amtsgericht Freiburg",Ltd. + Co. KG: Limited und Compagnie Kommanditgesellschaft,,,
127,"('Erich Ulrich GmbH + Co. KG Schraubenfabrik', 'Schwenninger Strasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 92150,+49 (07726) 1590,,,Erich Ulrich GmbH + Co. KG Schraubenfabrik,Bad Dürrheim,../branchenbuch/branche_28.74.1.php,"HRA 600960, Amtsgericht Freiburg",GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,
128,"('Erich Stegmann GmbH', 'Friedrichstrasse 29', '78073', 'Bad Dürrheim')",+49 (07726) 298,+49 (07726) 6789,,,Erich Stegmann GmbH,Bad Dürrheim,../branchenbuch/branche_50.23.php,"HRB 602022, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
129,"('Graf Feinmechanik GmbH', 'Hauptstrasse 24', '78073', 'Bad Dürrheim')",+49 (07706) 1237,,,,Graf Feinmechanik GmbH,Bad Dürrheim (Ortsteil Oberbaldingen),../branchenbuch/branche_33.2.php,"HRB 603106, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
130,"('Hartmann + Co. GmbH', 'Goethestrasse 23', '78073', 'Bad Dürrheim')",+49 (07726) 1411,,,,Hartmann + Co. GmbH,Bad Dürrheim,../branchenbuch/branche_67.21.php,"HRB 601226, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
131,"('IFB Ingenieurbüro für Bauinstandsetzung GmbH', 'Kirchäcker 16', '78073', 'Bad Dürrheim')",+49 (07706) 91020,+49 (07706) 91021,,,IFB Ingenieurbüro für Bauinstandsetzung GmbH,Bad Dürrheim,../branchenbuch/branche_74.24.php,"HRB 602844, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
132,"('Irmlinde Bächler GmbH + Co. KG', 'Sonnenstrasse 17', '78073', 'Bad Dürrheim')",+49 (07726) 8589,,,,Irmlinde Bächler GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_70.2.php,"HRA 602432, Amtsgericht Freiburg",GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,
133,"('J. Deitlaff-Systemgastronomie GmbH', 'Karl-Friedrich-Benz-Strasse . 15', '78073', 'Bad Dürrheim')",+49 (07726) 939288,,,,J. Deitlaff-Systemgastronomie GmbH,Bad Dürrheim,../branchenbuch/branche_55.35.php,"HRB 602792, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
134,"('Ketterer Grundstücksverwaltung UG (haftungsbeschränkt) + Co. KG', 'Schwenninger Strasse 8', '78073', 'Bad Dürrheim')",+49 (07726) 92000,,,,Ketterer Grundstücksverwaltung UG (haftungsbeschränkt) + Co. KG,Bad Dürrheim,../branchenbuch/branche_70.2.php,"HRA 602469, Amtsgericht Freiburg",UG (haftungsbeschränkt) + Co. KG: Unternehmergesellschaft (haftungsbeschränkt) und Compagnie Kommanditgesellschaft,,,
135,"('MODELIA Boutiquemode GmbH', 'Am Lindenplatz 1', '78073', 'Bad Dürrheim')",+49 (07726) 388,,,,MODELIA Boutiquemode GmbH,Bad Dürrheim,../branchenbuch/branche_52.41.php,"HRB 601531, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
136,"('Müller Textilwaren GmbH', 'Luisenpassage', '78073', 'Bad Dürrheim')",+49 (07726) 8594,,,,Müller Textilwaren GmbH,Bad Dürrheim,../branchenbuch/branche_52.41.php,"HRB 602417, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
137,"('Neininger GmbH + Co. KG', 'Viktoriastrasse 11', '78073', 'Bad Dürrheim')",+49 (07726) 94990,,,,Neininger GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_45.21.1.php,"HRA 601221, Amtsgericht Freiburg",GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,
138,"('niloc consulting GmbH', 'Schwarzwaldstrasse 26/1', '78073', 'Bad Dürrheim')",+49 (07726) 1381,+49 (07726) 1352,,,niloc consulting GmbH,Bad Dürrheim,../branchenbuch/branche_72.6.php,"HRB 602836, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
219,"('Optik Höflich - Inhaber: Jens Ralf Wallrodt e.K.', 'Friedrichstrasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 8659,,,,Optik Höflich - Inhaber: Jens Ralf Wallrodt e.K.,Bad Dürrheim,../branchenbuch/branche_52.49.3.php,"HRA 602527, Amtsgericht Freiburg",e.K.: Eingetragener Kaufmann/Eingetragene Kauffrau (auch e.Kfm. oder e.Kffr.),,,
220,"('PSSST Bettenhaus Bad Dürrheim GmbH + Co. KG', 'Robert-Bosch-Strasse 15', '78073', 'Bad Dürrheim')",+49 (07726) 97097,,,,PSSST Bettenhaus Bad Dürrheim GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_52.41.php,"HRA 602385, Amtsgericht Freiburg",GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,
221,"('Rebholz GmbH', 'Zehntstrasse 1', '78073', 'Bad Dürrheim')",+49 (07726) 92100,,,,Rebholz GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 600199, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
222,"('Rottenecker Immobilien GmbH', 'Josefstrasse 5', '78073', 'Bad Dürrheim')",+49 (07726) 5041,+49 (07726) 5362,,,Rottenecker Immobilien GmbH,Bad Dürrheim,../branchenbuch/branche_70.31.php,"HRB 600193, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
223,"('Setko-Spedition GmbH', 'Schroteln 2', '78073', 'Bad Dürrheim')",+49 (07726) 1833,+49 (07726) 1837,,,Setko-Spedition GmbH,Bad Dürrheim,../branchenbuch/branche_63.44.php,"HRB 601375, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
224,"('Sport- + Aparthotel GmbH', 'Luisenstrasse 51', '78073', 'Bad Dürrheim')",+49 (07726) 370600,,,,Sport- + Aparthotel GmbH,Bad Dürrheim,../branchenbuch/branche_55.11.php,"HRB 602618, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
225,"('Steinbodensanierung GmbH', 'Schabelweg 5-7', '78073', 'Bad Dürrheim')",+49 (07726) 370444,,,,Steinbodensanierung GmbH,Bad Dürrheim,../branchenbuch/branche_45.43.3.php,"HRB 602579, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
226,"('tesotec GmbH Test + Software Technologies', 'Gehrenstrasse 13/1', '78073', 'Bad Dürrheim')",+49 (07706) 91114,,,,tesotec GmbH Test + Software Technologies,Bad Dürrheim,../branchenbuch/branche_72.22.php,"HRB 602518, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
227,"('Van der Beesen - Impex GmbH', 'Königsberger Strasse 43', '78073', 'Bad Dürrheim')",+49 (07726) 91203,+49 (07726) 91203,,,Van der Beesen - Impex GmbH,Bad Dürrheim,../branchenbuch/branche_51.47.7.php,"HRB 602211, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
228,"('WST GmbH', 'Tuninger Strasse 33', '78073', 'Bad Dürrheim')",+49 (07706) 5927,,,,WST GmbH,Bad Dürrheim,../branchenbuch/branche_45.33.php,"HRB 602182, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
229,"('Alice Scheffel Verwaltungs GmbH', 'Luisenstrasse 2', '78073', 'Bad Dürrheim')",+49 (07726) 9360,,,,Alice Scheffel Verwaltungs GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 602536, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
230,"('Benner Verwaltungsgesellschaft mbH', 'Gartenstrasse 13', '78073', 'Bad Dürrheim')",+49 (07726) 650,,,,Benner Verwaltungsgesellschaft mbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 600204, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
231,"('CA Beteiligungs GmbH', 'Von-Langsdorff-Weg 9', '78073', 'Bad Dürrheim')",+49 (07429) 9320,,,,CA Beteiligungs GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.php,"HRB 602925, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
232,"('Chalet Wohnbau GmbH', 'Salzstrasse 4', '78073', 'Bad Dürrheim')",+49 (07720) 959973,+49 (07720) 809747,,,Chalet Wohnbau GmbH,Bad Dürrheim,../branchenbuch/branche_74.21.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
233,"('Deutsches Rotes Kreuz e.V. (DRK) - Ortsverein', 'Friedrichstrasse 26/1', '78073', 'Bad Dürrheim')",+49 (07726) 8445,+49 (07726) 4287,,,Deutsches Rotes Kreuz e.V. (DRK) - Ortsverein,Bad Dürrheim,../branchenbuch/branche_91.33.php,e.V.: Eingetragener Verein,,,,
234,"('Dold Wohnbau GmbH', 'Scheffelstrasse 55', '78073', 'Bad Dürrheim')",+49 (07726) 7798,+49 (07726) 4422,,,Dold Wohnbau GmbH,Bad Dürrheim,../branchenbuch/branche_74.21.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
235,"('Fliesen-Bruder GmbH', 'Schroteln 1', '78073', 'Bad Dürrheim')",+49 (07726) 7385,+49 (07726) 5122,,,Fliesen-Bruder GmbH,Bad Dürrheim,../branchenbuch/branche_45.43.2.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
236,"('GAG Verwaltungs-GmbH', 'Carl-Zeiss-Strasse 17', '78073', 'Bad Dürrheim')",+49 (07726) 8031,,,,GAG Verwaltungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 601142, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
237,"('Haas Feinmechanik GmbH + Co. KG', 'Carl-Zeiss-Strasse 17', '78073', 'Bad Dürrheim')",+49 (07726) 37070,+49 (07726) 37077,,,Haas Feinmechanik GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_33.2.php,GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,,
238,"('Irmlinde Bächler Verwaltungs GmbH', 'Sonnenstrasse 17', '78073', 'Bad Dürrheim')",+49 (07726) 8589,,,,Irmlinde Bächler Verwaltungs GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 602267, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
239,"('ISO-Wärmeschutz Beteiligungs-GmbH', 'Scheffelstrasse 22', '78073', 'Bad Dürrheim')",+49 (07726) 7949,+49 (07726) 6489,,,ISO-Wärmeschutz Beteiligungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 600465, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
240,"('Ketterer-Maschinenbau-GmbH', 'Schwenninger Strasse 10', '78073', 'Bad Dürrheim')",+49 (07726) 92000,+49 (07726) 920092,,,Ketterer-Maschinenbau-GmbH,Bad Dürrheim,../branchenbuch/branche_29.51.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
241,"('Klinik Limberger Verwaltungs-GmbH', 'Hammerbühlstrasse 5', '78073', 'Bad Dürrheim')",+49 (07726) 6640,,,,Klinik Limberger Verwaltungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 603036, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
242,"('KLINIK VERWALTUNGS-GMBH', 'Luisenstrasse 56', '78073', 'Bad Dürrheim')",+49 (07726) 6684,,,,KLINIK VERWALTUNGS-GMBH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 602863, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
243,"('Kunststoff Christel GmbH + Co.', 'Carl-Friedrich-Benz-Strasse 6', '78073', 'Bad Dürrheim')",+49 (07726) 920200,+49 (07726) 920250,,,Kunststoff Christel GmbH + Co.,Bad Dürrheim,../branchenbuch/branche_25.24.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
244,"('Merz- Bau- + Verwaltungs GmbH', 'Friedrichstrasse 40/1', '78073', 'Bad Dürrheim')",+49 (07726) 929548,,,,Merz- Bau- + Verwaltungs GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 602541, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
245,"('PN Beteiligungs AG', 'Von-Langsdorffweg 9', '78073', 'Bad Dürrheim')",+49 (07429) 9320,,,,PN Beteiligungs AG,Bad Dürrheim,../branchenbuch/branche_74.15.php,"HRB 602590, Amtsgericht Freiburg",AG: Aktiengesellschaft,,,
246,"('Salinen-Apotheke Dr. Andrea Kanold e.K.', 'Bahnhofstrasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 7959,+49 (07726) 6717,,,Salinen-Apotheke Dr. Andrea Kanold e.K.,Bad Dürrheim,../branchenbuch/branche_52.31.php,e.K.: Eingetragener Kaufmann/Eingetragene Kauffrau (auch e.Kfm. oder e.Kffr.),,,,
247,"('Sport Profimarkt Stähle KG', 'Schwenninger Strasse 40/ 1', '78073', 'Bad Dürrheim')",+49 (07726) 929510,+49 (07726) 929420,,,Sport Profimarkt Stähle KG,Bad Dürrheim,../branchenbuch/branche_52.49.8.php,KG: Kommanditgesellschaft,,,,
248,"('Stift Michael Moll KG Senioren- + Pflegeresidenz KG', 'Scheffelstrasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 9270,,,,Stift Michael Moll KG Senioren- + Pflegeresidenz KG,Bad Dürrheim,../branchenbuch/branche_85.31.7.php,"HRA 602342, Amtsgericht Freiburg",,,,
249,"('TARLATT + PARTNER CONSULTING GMBH', 'Ober Lehr 4', '78073', 'Bad Dürrheim')",+49 (07726) 1364,+49 (07726) 4113,,,TARLATT + PARTNER CONSULTING GMBH,Bad Dürrheim,../branchenbuch/branche_74.14.1.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
250,"('Urviecherzunft Bad Dürrheim e.V.', '', '78073', 'Bad Dürrheim')",,,,,Urviecherzunft Bad Dürrheim e.V.,Bad Dürrheim,,,,,,
251,"('Wohn- + Gewerbebau Rebholz GmbH + Co. KG', 'Zehntstrasse 1', '78073', 'Bad Dürrheim')",+49 (07726) 92100,+49 (07726) 921099,,,Wohn- + Gewerbebau Rebholz GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_45.21.2.php,GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,,
252,"('A+A Immobilienbesitz + Dienstleistungs Verwaltungsgesellschaft mbH', 'Hofstrasse 13', '78073', 'Bad Dürrheim')",+49 (07726) 6670,+49 (07726) 667555,,,A+A Immobilienbesitz + Dienstleistungs Verwaltungsgesellschaft mbH,Bad Dürrheim,../branchenbuch/branche_70.12.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
253,"('Bonk GmbH', 'Bahn 1', '78073', 'Bad Dürrheim')",+49 (07706) 922130,,,,Bonk GmbH,Bad Dürrheim,../branchenbuch/branche_50.3.php,"HRB 603019, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
254,"('Dr. Schilling GmbH', 'Bahnhofstrasse 1', '78073', 'Bad Dürrheim')",+49 (07726) 929288,,,,Dr. Schilling GmbH,Bad Dürrheim,../branchenbuch/branche_70.12.php,"HRB 42150, Amtsgericht Berlin (Charlottenburg)",GmbH: Gesellschaft mit beschränkter Haftung,,,
255,"('Freizeit + Fitness Verwaltungsgesellschaft mbH', 'Josef-Strasse 5', '78073', 'Bad Dürrheim')",+49 (07726) 5041,+49 (07726) 5362,,,Freizeit + Fitness Verwaltungsgesellschaft mbH,Bad Dürrheim,../branchenbuch/branche_93.42.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
256,"('Günter Bruder GmbH', 'Schroteln 1', '78073', 'Bad Dürrheim')",,,,,Günter Bruder GmbH,Bad Dürrheim,../branchenbuch/branche_52.46.3.php,"HRB 602636, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
257,"('Karl-Heinz Schleicher Versicherungen', 'Friedrichstrasse 7', '78073', 'Bad Dürrheim')",+49 (07726) 7621,+49 (07726) 8444,,,Karl-Heinz Schleicher Versicherungen,Bad Dürrheim,../branchenbuch/branche_67.22.php,,,,,
258,"('Kegelsportcenter Villingen-Schwenningen GmbH', 'Viktoriastrasse 15a', '78073', 'Bad Dürrheim')",+49 (07720) 4578,,,,Kegelsportcenter Villingen-Schwenningen GmbH,Bad Dürrheim,../branchenbuch/branche_92.61.php,"HRB 600648, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
259,"('Klaus-Otto Braun Cobrapromot Werbeagentur', 'Bahnhofstrasse 4a', '78073', 'Bad Dürrheim')",+49 (0771) 12175,+49 (0771) 5134,,,Klaus-Otto Braun Cobrapromot Werbeagentur,Bad Dürrheim,../branchenbuch/branche_74.4.php,,,,,
260,"('Kunststoff- und Formenbau-Beteiligungsgesellschaft mbH', 'Carl-Friedrich-Benz-Strasse 11', '78073', 'Bad Dürrheim')",+49 (07726) 92070,+49 (07726) 920711,,,Kunststoff- und Formenbau-Beteiligungsgesellschaft mbH,Bad Dürrheim,../branchenbuch/branche_36.63.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
261,"('Kurpension Hug Günter Hug', 'Hofstrasse 5', '78073', 'Bad Dürrheim')",+49 (07726) 92360,+49 (07726) 923692,,,Kurpension Hug Günter Hug,Bad Dürrheim,../branchenbuch/branche_55.14.php,,,,,
262,"('MBC Management + Business Consulting GmbH', 'Josefstrasse 8', '78073', 'Bad Dürrheim')",+49 (07726) 8244,,,,MBC Management + Business Consulting GmbH,Bad Dürrheim,../branchenbuch/branche_74.14.1.php,"HRB 601794, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
263,"('Riegger Grundbesitzverwaltung GmbH + Co. KG', 'An der Kötach 16', '78073', 'Bad Dürrheim')",,,,,Riegger Grundbesitzverwaltung GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_70.32.php,"HRA 602556, Amtsgericht Freiburg",GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,
264,"('Schrauben-Kyburz GmbH', 'Schwenninger Strasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 92150,,,,Schrauben-Kyburz GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 600650, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
265,"('A+A Immobilienbesitz + Dienstleistungs GmbH + Co. KG', 'Hofstrasse 13', '78073', 'Bad Dürrheim')",+49 (07726) 6670,,,,A+A Immobilienbesitz + Dienstleistungs GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_70.31.php,GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,,
266,"('Brückner Küchenvertriebs GmbH', 'Carl-Friedrich-Benz-Strasse 2', '78073', 'Bad Dürrheim')",+49 (07726) 94860,,,,Brückner Küchenvertriebs GmbH,Bad Dürrheim,../branchenbuch/branche_51.47.6.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
267,"('Cafe Elisabeth Walz - Inhaber: Lutz Kasten e.K.', 'Friedrichstrasse 9', '78073', 'Bad Dürrheim')",+49 (07726) 261,,,,Cafe Elisabeth Walz - Inhaber: Lutz Kasten e.K.,Bad Dürrheim,,e.K.: Eingetragener Kaufmann/Eingetragene Kauffrau (auch e.Kfm. oder e.Kffr.),Lutz Kasten,,,
268,"('Deutsche Gesellschaft zur Bekämpfung der Mucoviscidose e.V. Elterngruppe', 'Riedstrasse 15', '78073', 'Bad Dürrheim')",+49 (07726) 7758,,,,Deutsche Gesellschaft zur Bekämpfung der Mucoviscidose e.V. Elterngruppe,Bad Dürrheim,../branchenbuch/branche_91.33.7.php,e.V.: Eingetragener Verein,,,,
269,"('Die Johannis-Apotheke Bernd Fesser e.K.', 'Salzstrasse 2', '78073', 'Bad Dürrheim')",+49 (07726) 928501,,,,Die Johannis-Apotheke Bernd Fesser e.K.,Bad Dürrheim,../branchenbuch/branche_52.31.php,e.K.: Eingetragener Kaufmann/Eingetragene Kauffrau (auch e.Kfm. oder e.Kffr.),,,,
270,"('imtech Verwaltungs GmbH', 'Tannweg 2', '78073', 'Bad Dürrheim')",+49 (07726) 93890,,,,imtech Verwaltungs GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 603062, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
271,"('Jörg Deitlaff GmbH + Co. KG', 'Karl-Friedrich-Benz-Strasse 15', '78073', 'Bad Dürrheim')",+49 (07726) 929672,,,,Jörg Deitlaff GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_55.35.php,GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,,
272,"('Ketterer Grundstücksverwaltung GmbH + Co. KG', 'Schwenninger Strasse 10', '78073', 'Bad Dürrheim')",+49 (07726) 92000,,,,Ketterer Grundstücksverwaltung GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_70.32.php,GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,,
273,"('Optik Höflich e.K.', 'Friedrichstrasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 8659,,,,Optik Höflich e.K.,Bad Dürrheim,../branchenbuch/branche_52.49.3.php,e.K.: Eingetragener Kaufmann/Eingetragene Kauffrau (auch e.Kfm. oder e.Kffr.),,,,
274,"('Reiseverkehr Hans Luschin GmbH + Co. KG', 'Huberstrasse 32', '78073', 'Bad Dürrheim')",+49 (07726) 92250,,,,Reiseverkehr Hans Luschin GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_60.21.1.php,GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,,
275,"('Stift Michael Moll KG Senioren- + Pflegeresidenz', 'Scheffelstrasse 4', '78073', 'Bad Dürrheim')",+49 (07726) 9270,,,,Stift Michael Moll KG Senioren- + Pflegeresidenz,Bad Dürrheim,../branchenbuch/branche_85.31.5.php,KG: Kommanditgesellschaft,,,,
276,"('Stift Michael Moll Verwaltungs-GmbH', 'Scheffelstrasse 4', '78073', 'Bad Dürrheim')",,,,,Stift Michael Moll Verwaltungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 602049, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
277,"('WST Wartung, Service, Pool und Aquatechnik GmbH', 'Tuninger Strasse 33', '78073', 'Bad Dürrheim')",+49 (07706) 5927,,,,"WST Wartung, Service, Pool und Aquatechnik GmbH",Bad Dürrheim,../branchenbuch/branche_45.33.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
278,"('Haas Verwaltungs-GmbH', 'Carl-Zeiss-Strasse 17', '78073', 'Bad Dürrheim')",+49 (07726) 8031,,,,Haas Verwaltungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
279,"('Haus der Mode Egon Dehner', 'Friedrichstrasse 14', '78073', 'Bad Dürrheim')",+49 (07726) 292,,,,Haus der Mode Egon Dehner,Bad Dürrheim,../branchenbuch/branche_52.42.2.php,,,,,
280,"('ISO-Wärmeschutz GmbH + Co. KG', 'Scheffelstrasse 22', '78073', 'Bad Dürrheim')",,,,,ISO-Wärmeschutz GmbH + Co. KG,Bad Dürrheim,../branchenbuch/branche_45.32.php,"HRA 601912, Amtsgericht Freiburg",GmbH + Co. KG: Gesellschaft mit beschränkter Haftung und Compagnie Kommanditgesellschaft,,,
281,"('J. Deitlaff-Verwaltungs GmbH', 'Salinenstrasse 18', '78073', 'Bad Dürrheim')",+49 (07726) 929672,,,,J. Deitlaff-Verwaltungs GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,GmbH: Gesellschaft mit beschränkter Haftung,,,,
282,"('Kaiser Beteiligungs- + Verwaltungs-GmbH', 'Goethestrasse 20', '78073', 'Bad Dürrheim')",,,,,Kaiser Beteiligungs- + Verwaltungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.php,"HRB 601880, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
283,"('Kapitaldienst GmbH', 'Josef-Strasse 5', '78073', 'Bad Dürrheim')",+49 (07726) 5041,+49 (07726) 5362,,,Kapitaldienst GmbH,Bad Dürrheim,,,,,,
284,"('Kur-Apotheke St. Georg Brigitte Hutzenlaub', 'Friedrichstrasse 7a', '78073', 'Bad Dürrheim')",+49 (07726) 325,,,,Kur-Apotheke St. Georg Brigitte Hutzenlaub,Bad Dürrheim,../branchenbuch/branche_52.31.php,,,,,
285,"('Off Road Kids e.V.', 'Eisenbahnstrasse 1', '78073', 'Bad Dürrheim')",+49 (07726) 91188,+49 (07726) 91184,,,Off Road Kids e.V.,Bad Dürrheim,,,,,,
286,"('Riegger Verwaltungs- + Beteiligungs-GmbH', 'An der Kötach 16', '78073', 'Bad Dürrheim')",,,,,Riegger Verwaltungs- + Beteiligungs-GmbH,Bad Dürrheim,../branchenbuch/branche_74.15.6.php,"HRB 602362, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
287,"('Stehr Cosmetics Deutschland GmbH', 'Bahnhofstrasse 4 a', '78073', 'Bad Dürrheim')",,,,,Stehr Cosmetics Deutschland GmbH,Bad Dürrheim,../branchenbuch/branche_51.18.6.php,"HRB 601171, Amtsgericht Freiburg",GmbH: Gesellschaft mit beschränkter Haftung,,,
